created_at,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2024-01-02T15:00:00+00:00,33.12,40.83,2.4,55.74,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T16:00:00+00:00,33.5,45.25,1.16,43.01,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T17:00:00+00:00,29.1,42.29,0.92,48.99,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T18:00:00+00:00,32.54,40.91,2.89,51.22,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T19:00:00+00:00,27.21,35.33,0.95,42.96,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T20:00:00+00:00,34.48,45.11,1.99,39.24,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T21:00:00+00:00,25.86,31.8,3.83,51.22,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T22:00:00+00:00,36.18,51.45,4.9,48.46,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-02T23:00:00+00:00,26.53,33.1,4.74,55.91,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T00:00:00+00:00,37.1,48.7,4.88,57.6,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T01:00:00+00:00,28.05,34.84,7.91,64.92,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T02:00:00+00:00,31.59,44.2,8.49,63.2,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T03:00:00+00:00,31.63,42.11,8.53,56.08,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T04:00:00+00:00,33.8,46.23,8.61,55.94,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T05:00:00+00:00,29.08,41.77,10.33,61.43,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T06:00:00+00:00,31.1,41.31,9.37,60.74,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T07:00:00+00:00,34.31,44.38,11.2,70.01,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T08:00:00+00:00,33.44,41.7,9.39,65.67,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T09:00:00+00:00,37.76,49.08,9.39,66.17,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T10:00:00+00:00,32.11,42.71,9.04,58.24,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T11:00:00+00:00,30.94,41.33,6.22,58.66,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T12:00:00+00:00,36.39,50.59,4.8,54.57,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T13:00:00+00:00,35.07,50.36,4.68,48.25,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T14:00:00+00:00,30.24,37.23,3.09,45.84,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T15:00:00+00:00,24.95,34.24,3.91,46.16,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T16:00:00+00:00,28.81,37.57,1.57,46.22,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T17:00:00+00:00,25.7,33.32,1.48,46.32,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T18:00:00+00:00,29.94,43.55,2.92,41.98,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T19:00:00+00:00,28.08,37.56,3.29,52.08,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T20:00:00+00:00,34.47,47.02,3.95,47.47,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T21:00:00+00:00,32.14,46.1,4.33,45.2,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T22:00:00+00:00,34.86,48.24,4.23,54.49,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-03T23:00:00+00:00,31.83,45.7,3.6,54.09,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T00:00:00+00:00,30.45,43.15,5.69,60.87,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T01:00:00+00:00,30.0,44.33,7.08,62.64,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T02:00:00+00:00,37.65,50.34,8.5,67.76,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T03:00:00+00:00,31.27,38.84,10.19,68.46,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T04:00:00+00:00,36.99,46.86,8.6,70.03,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T05:00:00+00:00,35.81,49.98,8.84,60.41,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T06:00:00+00:00,29.01,35.4,8.78,64.14,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T07:00:00+00:00,35.92,50.15,10.64,69.64,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T08:00:00+00:00,35.27,47.25,9.95,71.15,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T09:00:00+00:00,36.68,53.3,7.63,68.32,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T10:00:00+00:00,27.7,38.33,8.65,64.24,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T11:00:00+00:00,35.41,48.0,5.66,54.2,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T12:00:00+00:00,30.72,40.43,6.49,55.67,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T13:00:00+00:00,26.93,35.06,5.34,56.23,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T14:00:00+00:00,33.33,42.1,4.56,46.16,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T15:00:00+00:00,30.84,41.94,4.48,43.48,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T16:00:00+00:00,30.34,44.04,1.27,49.52,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T17:00:00+00:00,33.99,47.6,3.39,47.16,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T18:00:00+00:00,32.71,47.56,1.17,40.4,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T19:00:00+00:00,30.08,44.25,2.57,39.15,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T20:00:00+00:00,27.39,38.32,3.41,41.33,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T21:00:00+00:00,34.62,46.37,3.03,46.78,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T22:00:00+00:00,30.48,38.16,4.8,44.85,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-04T23:00:00+00:00,28.03,38.16,6.15,46.4,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T00:00:00+00:00,33.83,47.39,5.94,49.18,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T01:00:00+00:00,28.08,39.0,8.37,51.07,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T02:00:00+00:00,36.76,49.67,9.46,61.47,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T03:00:00+00:00,34.82,48.1,10.2,61.85,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T04:00:00+00:00,30.38,42.8,8.99,68.03,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T05:00:00+00:00,33.45,45.83,10.5,70.92,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T06:00:00+00:00,30.19,43.35,9.47,59.61,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T07:00:00+00:00,30.13,43.56,9.67,64.79,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T08:00:00+00:00,30.5,37.46,8.57,70.65,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T09:00:00+00:00,29.34,36.96,8.49,58.0,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T10:00:00+00:00,28.49,38.67,8.35,63.9,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T11:00:00+00:00,29.71,43.15,5.81,51.62,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T12:00:00+00:00,26.19,35.32,7.49,54.74,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T13:00:00+00:00,27.17,34.63,5.31,47.78,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T14:00:00+00:00,36.44,49.48,2.78,54.88,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T15:00:00+00:00,29.59,41.66,4.4,53.6,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T16:00:00+00:00,32.55,41.37,3.93,39.68,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T17:00:00+00:00,29.58,38.82,0.65,45.69,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T18:00:00+00:00,33.56,46.16,2.28,48.29,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T19:00:00+00:00,33.08,46.08,1.39,50.41,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T20:00:00+00:00,27.09,39.43,2.6,54.12,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T21:00:00+00:00,35.82,48.06,3.64,54.66,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T22:00:00+00:00,25.26,33.32,5.06,42.6,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-05T23:00:00+00:00,33.31,42.55,6.21,50.43,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T00:00:00+00:00,34.03,44.77,7.3,53.26,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T01:00:00+00:00,28.72,41.57,6.02,55.93,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T02:00:00+00:00,37.51,49.05,8.97,65.22,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T03:00:00+00:00,30.46,38.82,9.32,55.19,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T04:00:00+00:00,27.18,33.76,10.95,56.72,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T05:00:00+00:00,31.83,40.68,10.24,68.29,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T06:00:00+00:00,29.55,41.4,8.61,58.51,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T07:00:00+00:00,35.85,51.21,8.61,59.07,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T08:00:00+00:00,34.47,49.71,9.57,57.39,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T09:00:00+00:00,32.58,41.25,8.89,59.92,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T10:00:00+00:00,31.8,46.56,9.06,66.78,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T11:00:00+00:00,32.96,47.54,7.19,56.2,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T12:00:00+00:00,33.62,46.63,7.44,54.35,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T13:00:00+00:00,33.51,42.58,5.62,57.07,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T14:00:00+00:00,34.49,46.57,3.37,46.17,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T15:00:00+00:00,30.99,45.57,4.46,45.1,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T16:00:00+00:00,27.36,40.77,1.21,53.23,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T17:00:00+00:00,27.06,33.44,0.75,48.06,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T18:00:00+00:00,29.67,42.06,1.75,48.21,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T19:00:00+00:00,36.33,51.97,1.12,52.17,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T20:00:00+00:00,36.24,45.21,1.11,46.27,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T21:00:00+00:00,24.97,36.98,2.04,41.67,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T22:00:00+00:00,29.93,40.49,3.65,43.3,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-06T23:00:00+00:00,31.71,41.23,4.07,50.45,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T00:00:00+00:00,32.41,43.85,6.66,62.9,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T01:00:00+00:00,27.25,34.14,7.36,57.38,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T02:00:00+00:00,30.29,44.16,9.31,52.1,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T03:00:00+00:00,35.44,48.84,10.19,61.05,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T04:00:00+00:00,31.25,41.46,10.09,63.57,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T05:00:00+00:00,30.92,39.3,9.58,68.76,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T06:00:00+00:00,27.42,35.61,9.18,66.52,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T07:00:00+00:00,32.91,45.18,9.67,70.88,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T08:00:00+00:00,26.08,33.57,8.46,57.56,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T09:00:00+00:00,31.4,45.95,8.95,64.64,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T10:00:00+00:00,30.01,42.52,7.95,58.58,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T11:00:00+00:00,37.63,52.34,6.62,64.98,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T12:00:00+00:00,29.33,35.89,4.94,59.64,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T13:00:00+00:00,36.64,52.72,6.28,54.02,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T14:00:00+00:00,33.32,42.22,2.86,47.27,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T15:00:00+00:00,27.29,39.93,2.29,53.26,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T16:00:00+00:00,25.65,34.23,3.19,49.12,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T17:00:00+00:00,32.95,46.57,2.42,45.0,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T18:00:00+00:00,33.69,46.26,2.11,44.04,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T19:00:00+00:00,34.95,45.15,0.77,50.29,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T20:00:00+00:00,32.09,41.2,2.91,46.94,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T21:00:00+00:00,30.15,41.17,3.21,42.93,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T22:00:00+00:00,33.37,43.61,3.43,56.46,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-07T23:00:00+00:00,35.27,48.49,4.58,58.83,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T00:00:00+00:00,31.08,45.53,5.99,52.4,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T01:00:00+00:00,30.5,38.4,6.7,57.74,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T02:00:00+00:00,31.55,38.83,7.4,63.02,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T03:00:00+00:00,27.39,38.65,9.58,66.35,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T04:00:00+00:00,30.57,38.24,9.8,67.79,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T05:00:00+00:00,27.32,40.8,10.74,63.11,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T06:00:00+00:00,34.2,42.46,9.39,62.01,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T07:00:00+00:00,33.08,45.2,8.37,56.69,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T08:00:00+00:00,27.3,37.41,10.6,63.55,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T09:00:00+00:00,37.71,52.43,10.28,68.03,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T10:00:00+00:00,35.58,49.44,7.12,53.56,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T11:00:00+00:00,33.76,45.95,5.85,52.8,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T12:00:00+00:00,27.84,35.42,7.09,62.98,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T13:00:00+00:00,36.02,45.69,3.52,54.26,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T14:00:00+00:00,26.04,34.08,2.86,45.53,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T15:00:00+00:00,33.67,46.95,2.38,46.12,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T16:00:00+00:00,33.18,41.21,2.1,53.97,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T17:00:00+00:00,32.21,41.07,2.57,48.93,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T18:00:00+00:00,30.52,40.74,0.96,38.14,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T19:00:00+00:00,28.86,41.56,1.37,47.6,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T20:00:00+00:00,29.57,36.69,3.44,48.1,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T21:00:00+00:00,32.56,42.09,3.23,46.25,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T22:00:00+00:00,25.62,35.75,4.49,46.49,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-08T23:00:00+00:00,28.04,38.71,4.5,50.75,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T00:00:00+00:00,31.98,41.66,5.22,56.79,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T01:00:00+00:00,29.2,41.35,7.74,53.49,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T02:00:00+00:00,36.09,51.26,7.56,61.63,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T03:00:00+00:00,30.05,39.51,8.43,63.19,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T04:00:00+00:00,37.48,47.97,10.25,66.78,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T05:00:00+00:00,31.89,42.19,8.98,64.24,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T06:00:00+00:00,36.38,50.66,8.93,69.38,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T07:00:00+00:00,31.65,40.83,11.35,70.82,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T08:00:00+00:00,34.99,45.83,8.18,59.98,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T09:00:00+00:00,34.6,44.48,8.0,56.6,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T10:00:00+00:00,34.17,45.15,7.81,55.53,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T11:00:00+00:00,33.0,46.33,5.8,59.94,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T12:00:00+00:00,35.41,50.0,4.85,61.15,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T13:00:00+00:00,25.45,31.72,4.75,47.8,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T14:00:00+00:00,30.26,41.15,5.48,45.28,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T15:00:00+00:00,34.77,50.45,3.58,46.73,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T16:00:00+00:00,35.48,47.38,3.85,53.69,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T17:00:00+00:00,32.47,42.39,3.18,48.94,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T18:00:00+00:00,24.99,34.77,2.28,43.66,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T19:00:00+00:00,31.74,43.46,1.7,42.45,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T20:00:00+00:00,25.14,34.62,2.28,44.52,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T21:00:00+00:00,27.29,40.09,3.91,44.05,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T22:00:00+00:00,32.44,40.36,5.12,43.12,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-09T23:00:00+00:00,35.15,44.41,5.92,49.56,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T00:00:00+00:00,25.53,31.45,6.8,52.41,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T01:00:00+00:00,31.55,40.3,8.29,60.87,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T02:00:00+00:00,27.99,34.36,7.05,61.73,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T03:00:00+00:00,33.59,48.73,7.61,56.96,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T04:00:00+00:00,32.47,40.72,10.31,66.68,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T05:00:00+00:00,30.75,38.63,8.44,70.77,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T06:00:00+00:00,28.23,35.05,9.24,60.83,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T07:00:00+00:00,34.25,49.17,10.6,71.76,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T08:00:00+00:00,27.72,37.4,10.58,67.06,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T09:00:00+00:00,35.94,50.7,9.92,54.29,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T10:00:00+00:00,36.99,51.41,7.5,58.62,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T11:00:00+00:00,35.01,46.43,6.17,57.83,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T12:00:00+00:00,30.55,38.32,6.17,62.26,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T13:00:00+00:00,36.75,50.42,4.49,57.7,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T14:00:00+00:00,32.51,46.48,2.8,57.64,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T15:00:00+00:00,35.72,46.6,3.88,52.25,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T16:00:00+00:00,31.47,42.76,1.25,53.8,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T17:00:00+00:00,25.52,37.96,3.43,39.29,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T18:00:00+00:00,34.49,48.71,3.5,42.62,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T19:00:00+00:00,33.0,46.49,3.36,44.93,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T20:00:00+00:00,34.6,47.73,3.39,39.35,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T21:00:00+00:00,34.04,42.2,3.37,53.67,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T22:00:00+00:00,35.56,45.18,4.18,46.06,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-10T23:00:00+00:00,31.71,41.04,6.14,47.7,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-11T00:00:00+00:00,31.38,38.4,6.83,52.52,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-11T01:00:00+00:00,28.31,37.89,7.51,58.23,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-11T02:00:00+00:00,35.02,47.13,7.23,67.52,20,40,Madrid,,40.4168,-3.7038,667,
2024-01-11T03:00:00+00:00,37.13,51.85,10.12,61.22,20,40,Madrid,,40.4168,-3.7038,667,
